dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
SWCregistry,odd_even_fixed,12cb73a15ca26bf59c4183bd067c5906,,0.5.0,[],[],[]
SWCregistry,old_blockhash_fixed,6ed8f2b13987e5c5945bfe64ae9e2d48,,0.4.24,[],[],[]
SWCregistry,out-of-bounds-exception,d62d77ef05286d5f6a0568f5d4eca99c,,0.5.0,['SWC-110'],[110],[10]
SWCregistry,overflow_simple_add,271e07634bf0623fa2d82b14f0980b34,,0.4.24,['arithmetic'],[101],[3]
SWCregistry,overflow_simple_add_fixed,44f3138f3f458a9813e353ccb41514fb,,0.4.24,[],[],[]
SWCregistry,proxy_fixed,a5ce46fef71be48d6f3e57d929866ddb,,0.4.24,[],[],[]
SWCregistry,proxy_pattern_false_positive,2a7fe1e6e21d90a99d66af3d8623f47c,,0.4.24,[],[],[]
SWCregistry,return_memory,7191817215d4e909289b050002f335f8,,0.5.0,['SWC-110'],[110],[10]
SWCregistry,rubixi,93fb5618bdca68a55cbd447bb48a77c0,,0.4.22,['SWC-105'],[105],[2]
SWCregistry,runtime_create_user_input,0ad31049154df70d7a12c76e3147f1b3,,0.4.22,['SWC-110'],[110],[10]
SWCregistry,runtime_user_input_call,598fbce8da121878121b1235aff55132,,0.4.19,['SWC-110'],[110],[10]
SWCregistry,semver_floating_pragma,898d46afd4261d9ce51c677a992a5f16,,0.6.0,['SWC-103'],[103],[10]
SWCregistry,semver_floating_pragma_fixed,98c9de736cb6c209fa525f937d793e89,,0.4.25,[],[],[]
SWCregistry,sha_of_sha_2_mappings,f0ba7adebdfc68141533450405bcf53a,,0.4.22,[],[],[]
SWCregistry,sha_of_sha_collision,c0b99b305687e290276e75ec2c183ba7,,0.4.22,['SWC-110'],[110],[10]
SolidiFI,Overflow-Underflow-28,33d8fe36cf63471b20849e45701b3813,,0.5.0,['Overflow-Underflow'],[101],[3]
SWCregistry,sha_of_sha_concrete,57fa598a26ec96a5ddee6dd9b27ab16b,,0.4.22,[],[],[]
SWCregistry,simple_dao,ce2c268994894ce68931a375392d738e,,0.4.24,['reentrancy'],[107],[1]
SWCregistry,simple_suicide,97fd68edc015e73703df3268aa848b9b,0x816d5091bfc7fb29945ab9d2386d867bb5d6b002,0.4.22,['access_control-106'],[106],[2]
SWCregistry,storage,d9ef98121a943b6802290b8e7223e167,0x0e9bc39206663730e73b10fc3dcddaec966fe72e,0.4.24,['SWC-108'],[108],[2]
SWCregistry,suicide_multitx_feasible,cb59ebab657c4c0bb3ca88091af5f4cf,,0.4.23,['SWC-106'],[106],[2]
SWCregistry,suicide_multitx_infeasible,a86821581607c591e403934fbf8ec340,,0.4.23,[],[],[]
SWCregistry,time_lock,7b48f8872cd4c0341402cd36505e1f73,,0.5.0,['SWC-116'],[116],[8]
SWCregistry,timed_crowdsale,afb5fb77476d43ecb7e40ccd46651b63,,0.5.0,['time_manipulation'],[116],[8]
SWCregistry,token-with-backdoor,2863d65e378a66fddd0f96c51964ee62,,0.4.22,['SWC-110'],[110],[10]
SWCregistry,transaction_malleablity,ee62aff0ba56edb61d2de35d5fce9bc7,,0.4.24,['SWC-117'],[117],[2]
SWCregistry,transaction_malleablity_fixed,daa44151e4c30ee3dbcbb4ceec8fc493,,0.4.24,[],[],[]
SWCregistry,two_mapppings,8d85389e6c5475f771bc0c79f44e9e28,,0.4.22,[],[],[]
SWCregistry,typo_one_command,1502cf8839cd5b3d4f28f2899c18ce7e,,0.4.25,['SWC-129'],[129],[10]
SWCregistry,typo_safe_math,e0c5006d4f72715912d81c669c09454d,,0.4.25,['SWC-129'],[129],[10]
SWCregistry,typo_simple,8ce3aaba19b77fdaee75008bde0d397b,,0.4.25,['SWC-129'],[129],[10]
SWCregistry,unused_state_variables,c737b2fa419ab726965c63d4b2176a61,,0.5.0,['SWC-131'],[131],[10]
SolidiFI,Overflow-Underflow-29,4d326e34683da42bfc493fcca631cb1d,,0.5.11,['Overflow-Underflow'],[101],[3]
SWCregistry,unused_state_variables_fixed,71c246a43820bdd1d9aac58bf5ecbf18,,0.5.0,[],[],[]
SWCregistry,unused_variables,a1fa31b397c571bda0f123dbc505d448,,0.5.0,['SWC-131'],[131],[10]
SWCregistry,unused_variables_fixed,66f5298b045c4cfd1e8dd931fa8b2d62,,0.5.0,[],[],[]
SWCregistry,version_0_4_13,5a96faffdf6ff5556fc7f9ca93f81562,,0.4.13,['SWC-102'],[102],[10]
SWCregistry,visibility_not_set,c82625e3252bc8642cc2310358bc6050,,0.4.24,['SWC-100'],[100],[2]
SWCregistry,visibility_not_set_fixed,500596c90cce1c2c93e748b9d8b89a9d,,0.4.24,[],[],[]
SWCregistry,wallet,51c780cb21ecdba64311ebe32a8f8d4d,,0.5.0,['SWC-135'],[135],[10]
SWCregistry,wallet_01_ok,b07df4e56bcf5e7a3dcb71b76d4eb0c1,,0.4.24,[],[],[]
SWCregistry,wallet_fixed,ef1894be65ba2fe7b32d5a9010206534,,0.5.0,[],[],[]
SolidiFI,Overflow-Underflow-1,784bb31914dbcfe60b6579b0d148d020,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-10,758626dd5c9edcb24b8d02bdcd696c35,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-11,8ebba8c77bace0a28a583bd0e3e358aa,,0.5.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-12,b7b48660c4fcc5a1fa65b71ef39203ad,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-13,7adb7c42dabaf12602a755e45f2722da,,0.6.0,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-14,df5b65dee07e55ec60d755a8f5ff9f1f,,0.5.1,['Overflow-Underflow'],[101],[3]
eThor,0x015a06a433353f8db634df4eddf0c109882a15ab,014a0178b1fb411bcff909ff91c1f21f,0x015a06a433353f8db634df4eddf0c109882a15ab,0.4.2,[],[],[]
eThor,0x019d7e5ae8d2ba9a292244311dc7355058ab1b08,c4986f55313f44d321bd88a08e4aabc1,0x019d7e5ae8d2ba9a292244311dc7355058ab1b08,0.4.9,[],[],[]
eThor,0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,563c9ddc8d9beb59577ab317bb2d8c8f,0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,0.4.2,['reentrancy'],[107],[1]
eThor,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc,b59abac003c7fbf806d57f7172e2424d,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc,0.4.6,[],[],[]
eThor,0x04daec4e1fc6a4b4555b509b7c5c673ebad29f1f,02000921b6e69ce9772624164efe30d6,0x04daec4e1fc6a4b4555b509b7c5c673ebad29f1f,0.4.0,[],[],[]
eThor,0x06194c50a5a85bb1fee0e73877eefdef64466514,b29628f643bda8160e99dc0a2928ad95,0x06194c50a5a85bb1fee0e73877eefdef64466514,0.4.1,[],[],[]
eThor,0x06bb6701983e126f31a4c20d6becb12dfd70709e,368844558533f8b0100596001b71879e,0x06bb6701983e126f31a4c20d6becb12dfd70709e,0.4.0,['reentrancy'],[107],[1]
eThor,0x0807a2d6a675e7196a3d9b1910700cae9795b72a,5a00d369ef786eed405c4cdb06cda240,0x0807a2d6a675e7196a3d9b1910700cae9795b72a,0.4.6,['reentrancy'],[107],[1]
eThor,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,cf591bebfb0a86189bf5395065cebb8c,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,0.4.6,[],[],[]
eThor,0x0b0e47119bf5495dfcd9264916a9fe3481cd24c7,ef40083cf567b07fe108bb9cb8b17a9b,0x0b0e47119bf5495dfcd9264916a9fe3481cd24c7,0.4.0,[],[],[]
eThor,0x0b983fa1bcbdf24bdbfacb660faa76c586a16c64,0109eb4190332c1261dedf7275cecdc2,0x0b983fa1bcbdf24bdbfacb660faa76c586a16c64,0.4.6,[],[],[]
eThor,0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,517731eb3fb9ae0024fa9d1b39cda7ac,0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,0.4.9,['reentrancy'],[107],[1]
eThor,0x0f170120733474c6ec7daf6ae6aeeeb8b645e92c,883aa8deb45410e15904c471e86e25bc,0x0f170120733474c6ec7daf6ae6aeeeb8b645e92c,0.4.6,[],[],[]
eThor,0x125c0260feec92471d1a144f3cdce185a565f374,aa730f402b12ee02c2e37a8531e0f419,0x125c0260feec92471d1a144f3cdce185a565f374,0.4.6,['reentrancy'],[107],[1]
eThor,0x139759b6cfada56ccf5b3536f21eac209140a9d4,f74464ec1f4663c077bee9fdaaa29056,0x139759b6cfada56ccf5b3536f21eac209140a9d4,0.4.2,[],[],[]
eThor,0x142eba6cd4e1977fba4a440c882ee460654d1766,d259b3152fcfe6870a2de6e44fc6e654,0x142eba6cd4e1977fba4a440c882ee460654d1766,0.4.8,[],[],[]
eThor,0x15dbdb25f870f21eaf9105e68e249e0426dae916,d89b63cc266d62a8e318aef84870aead,0x15dbdb25f870f21eaf9105e68e249e0426dae916,0.4.2,[],[],[]
eThor,0x160564d346f6e9fb3d93c034f207ecf9791b7739,f18ad371bdbe9e87d8c38cf708621d63,0x160564d346f6e9fb3d93c034f207ecf9791b7739,0.4.7,[],[],[]
eThor,0x1654d540616bfb3f13973ed6019e43005be43219,b9cf60bfe821c22c6c61bd18c4c43edd,0x1654d540616bfb3f13973ed6019e43005be43219,0.4.8,[],[],[]
eThor,0x18429dedafbb65443edf60402294df5c01aee1da,160379813b0fd087c4e0b581a6542d6a,0x18429dedafbb65443edf60402294df5c01aee1da,0.4.6,['reentrancy'],[107],[1]
eThor,0x1926a3254d6bb48f983d1890a993d618d1b6c9cf,d9853da686c5bb3f4f161083822fc0a3,0x1926a3254d6bb48f983d1890a993d618d1b6c9cf,0.4.6,[],[],[]
eThor,0x1b27996479b11abc8a8d0447deb3fb0183788484,5c1be500d6563c607ac8634e9ac48456,0x1b27996479b11abc8a8d0447deb3fb0183788484,0.4.6,[],[],[]
eThor,0x1c3c643f49be262c3040e917e7d2299b9bc081a1,9b71a9af2358963b46a92c2b3cc864b1,0x1c3c643f49be262c3040e917e7d2299b9bc081a1,0.4.6,[],[],[]
eThor,0x1dea4ca1ca2a2c946b233a227883ef6846cf17d5,31c05998ddce11142d31e5bea8359c4f,0x1dea4ca1ca2a2c946b233a227883ef6846cf17d5,0.4.8,['reentrancy'],[107],[1]
eThor,0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,4eb8f879ea15f24bb24b6027728131b1,0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,0.4.2,[],[],[]
eThor,0x2807e558a7eba8d25c3a05a0e7e9a6a437a6e6a4,cd3bbc46c2f6bec35d23c8b660bf901a,0x2807e558a7eba8d25c3a05a0e7e9a6a437a6e6a4,0.4.0,[],[],[]
eThor,0x28dcd428e8125990f9e5fe1b82db0e3ed240711c,a1b5213c8a26fb211a4c37ae996e0c07,0x28dcd428e8125990f9e5fe1b82db0e3ed240711c,0.4.2,[],[],[]
eThor,0x2a106e06cd26fad93f732daa4218fce4eac6d6d8,4d170b563b4b05e81e5fb375fd5c3481,0x2a106e06cd26fad93f732daa4218fce4eac6d6d8,0.4.1,['reentrancy'],[107],[1]
eThor,0x2a28cc275b458019910e3b8b8ee58f17eb6d38c8,1f3d57268206f69991ffde3e48b86b3b,0x2a28cc275b458019910e3b8b8ee58f17eb6d38c8,0.4.6,[],[],[]
eThor,0x2a650356bd894370cc1d6aba71b36c0ad6b3dc18,4e76d197c9abfae7f2f08c2e02b3732e,0x2a650356bd894370cc1d6aba71b36c0ad6b3dc18,0.4.8,[],[],[]
eThor,0x2abf00b596f4cb10384654dcd76253b3140d35ff,ba6a26a51badc57679851b309018eab9,0x2abf00b596f4cb10384654dcd76253b3140d35ff,0.4.6,['reentrancy'],[107],[1]
eThor,0x2c875e5ea4706b1978a41b59edf2d3af31d60e70,3213543265e254c7c67a1085d8714f3e,0x2c875e5ea4706b1978a41b59edf2d3af31d60e70,0.4.2,[],[],[]
eThor,0x2dc0170450e66af2d3f5c56aa0b20ec4a254902e,d2c1fd512d5ed924acfb7647113f45f4,0x2dc0170450e66af2d3f5c56aa0b20ec4a254902e,0.4.6,['reentrancy'],[107],[1]
eThor,0x2e1cff135ca6bbc0012a01fa246a0a39aeb10d2d,1b33d0c20abe23879a043d655f421b2f,0x2e1cff135ca6bbc0012a01fa246a0a39aeb10d2d,0.4.6,[],[],[]
eThor,0x2f81a082e11ee3ab3b063bb9605affc8e3121926,cfa65801b438ce712f6d82a274e9e0af,0x2f81a082e11ee3ab3b063bb9605affc8e3121926,0.4.4,[],[],[]
eThor,0x30e1a463ecf25dbba2f83cb3e4b10045f888e55b,64a52ae72e4952e5b373d8453b51d12e,0x30e1a463ecf25dbba2f83cb3e4b10045f888e55b,0.4.6,[],[],[]
eThor,0x319af0f8552e2caceb6a8b2541ef00239a6ae1cc,490bea87738e197f0955a044015f2908,0x319af0f8552e2caceb6a8b2541ef00239a6ae1cc,0.4.6,[],[],[]
eThor,0x32bacc8b241fb172fee18bda32527126c6f3c5f7,b67a25e0444c0cd7a57823c4384550b0,0x32bacc8b241fb172fee18bda32527126c6f3c5f7,0.4.4,['reentrancy'],[107],[1]
eThor,0x33098a5e8f5e932831434748cdad425487b9aaf1,5074ee1ef1168d21ca760af0e0dae763,0x33098a5e8f5e932831434748cdad425487b9aaf1,0.4.4,['reentrancy'],[107],[1]
eThor,0x33720000b3b3bd4b631b76f85049306be257ddc7,43d3923988eeb9883af6936c366779fb,0x33720000b3b3bd4b631b76f85049306be257ddc7,0.4.6,[],[],[]
eThor,0x3398080b81a1cff1429af347ce2b17fc28de3937,ce6675da411ecc335e89be4189d87b75,0x3398080b81a1cff1429af347ce2b17fc28de3937,0.4.0,[],[],[]
eThor,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,7d889f717dc9653a45f2a230c2efea14,0x35bd607db942fe1f10ce12b309e3a67e16660fe1,0.4.9,['reentrancy'],[107],[1]
eThor,0x362bb67f7fdbdd0dbba4bce16da6a284cf484ed6,8d48645daadbca28270db15fc340f2db,0x362bb67f7fdbdd0dbba4bce16da6a284cf484ed6,0.4.6,['reentrancy'],[107],[1]
eThor,0x37c0f21f9dc15be832d06a3c79ee45d16f9ed1d6,96c7dabea735bea5a739e07fab0a34ce,0x37c0f21f9dc15be832d06a3c79ee45d16f9ed1d6,0.4.2,[],[],[]
eThor,0x385e817b0083724672cb998a7afcf6da05bc0c7f,0758f5676748686e276b507b607f3d35,0x385e817b0083724672cb998a7afcf6da05bc0c7f,0.4.6,[],[],[]
eThor,0x3a09769f27a6e4b01bc58b1273bcaa8159033ec5,78902daf6c646d04714637a71607b1fc,0x3a09769f27a6e4b01bc58b1273bcaa8159033ec5,0.4.6,['reentrancy'],[107],[1]
eThor,0x3aaa5474a09804b08120e6e33bfc433367ab238c,9a12b3a9869d281e9e824f31d7f26cfa,0x3aaa5474a09804b08120e6e33bfc433367ab238c,0.4.6,[],[],[]
eThor,0x3ac26f27595effeb5e426bd093081ec30ebdd545,51e3db2348306e22a0f109c0d8756be9,0x3ac26f27595effeb5e426bd093081ec30ebdd545,0.4.9,[],[],[]
eThor,0x3b6d241e1b38776c2efe944e7012239ed59334c1,dd28c77a21e8b4d8a29b2122488efe00,0x3b6d241e1b38776c2efe944e7012239ed59334c1,0.4.8,[],[],[]
eThor,0x3cf853facae392c3e4310ab805da30a1da508609,85bea685dff2cdbea35c1b08beb9b289,0x3cf853facae392c3e4310ab805da30a1da508609,0.4.6,[],[],[]
eThor,0x3d42f7eb6b97ab66d8d44c725651befe02a70e5e,4d92062bdba141f799776a738f8edfba,0x3d42f7eb6b97ab66d8d44c725651befe02a70e5e,0.4.4,[],[],[]
eThor,0x3eab9a2fa76f16cdc46e707ff928f7995886dee0,97de38d395d4dc84284c54a49b16fabf,0x3eab9a2fa76f16cdc46e707ff928f7995886dee0,0.4.6,['reentrancy'],[107],[1]
eThor,0x3efd578b271d034a69499e4a2d933c631d44b9ad,54e3beba4ddff7a98f90e099613a0e6e,0x3efd578b271d034a69499e4a2d933c631d44b9ad,0.4.0,[],[],[]
eThor,0x401e28717a6a35a50938bc7f290f2678fc0a2816,15c7b09fde87ff4c25709229e8d86e9f,0x401e28717a6a35a50938bc7f290f2678fc0a2816,0.4.0,['reentrancy'],[107],[1]
eThor,0x41dfc15cf7143b859a681dc50dcb3767f44b6e0b,c06dad74cbde3617f87d79ecdbac59d8,0x41dfc15cf7143b859a681dc50dcb3767f44b6e0b,0.4.8,[],[],[]
eThor,0x44691b39d1a75dc4e0a0346cbb15e310e6ed1e86,6e15a796e67f49d461c272a239b2f8c1,0x44691b39d1a75dc4e0a0346cbb15e310e6ed1e86,0.4.1,[],[],[]
eThor,0x44fb2663d37e36e4a2b4b865d9ec832e5da6a016,17272b14978f10ec7183fc4d41a8e2aa,0x44fb2663d37e36e4a2b4b865d9ec832e5da6a016,0.4.8,['reentrancy'],[107],[1]
eThor,0x45d147c800d401350b24fc1cd5fbc98040b177c8,c73fa27f9ce017c02dd2e11d0ba91ff4,0x45d147c800d401350b24fc1cd5fbc98040b177c8,0.4.2,['reentrancy'],[107],[1]
eThor,0x460dc8b70a189bee176d22d3f0272d171bd4c5ed,dc498839242fbbe2a85394a543657f04,0x460dc8b70a189bee176d22d3f0272d171bd4c5ed,0.4.6,['reentrancy'],[107],[1]
eThor,0x472d4827266f0e83d12feb52f785c7e22ab5f0b6,e75851a5d6b4c2c709655a946bfd0db2,0x472d4827266f0e83d12feb52f785c7e22ab5f0b6,0.4.6,[],[],[]
eThor,0x493f121b6f769fc8dbfb47ab834b13561d835009,bc24699748e89fb76044340d892a7873,0x493f121b6f769fc8dbfb47ab834b13561d835009,0.4.0,[],[],[]
eThor,0x498e950892260b0e9dfd5895d7501f340e92d263,a29571389af834c5e3db3618ac949cee,0x498e950892260b0e9dfd5895d7501f340e92d263,0.4.6,[],[],[]
eThor,0x4993cb95c7443bdc06155c5f5688be9d8f6999a5,f40afd3fefac7bcb1b05c424d48579a7,0x4993cb95c7443bdc06155c5f5688be9d8f6999a5,0.4.0,['reentrancy'],[107],[1]
eThor,0x4a56ebd89b2750bf42ddec1cd3845938983be0d2,f2b9683eb7bb0e23c29400bbb3bf4df4,0x4a56ebd89b2750bf42ddec1cd3845938983be0d2,0.4.2,['reentrancy'],[107],[1]
eThor,0x4a7fd82c5c173be7d41541b76c43e26553b0f28b,7a15bd289068291a9f8932102ebd494f,0x4a7fd82c5c173be7d41541b76c43e26553b0f28b,0.4.8,[],[],[]
eThor,0x4c24fd04063e8b1c881e5ec0f46208d66d010c64,76a846f8a0240bbbd5dbdb0eac0a01c5,0x4c24fd04063e8b1c881e5ec0f46208d66d010c64,0.4.8,[],[],[]
eThor,0x4c2c4511ba8f5b5f356adf7eaebce8dd2ea9a9c6,3f46cf71f48ef6ca73c7a53b5b091101,0x4c2c4511ba8f5b5f356adf7eaebce8dd2ea9a9c6,0.4.0,[],[],[]
eThor,0x4ed985e2da341e276bbf7782f2e1e30689d33c89,13371f6fcfda3a0fb88e0d404700725f,0x4ed985e2da341e276bbf7782f2e1e30689d33c89,0.4.2,[],[],[]
eThor,0x4f529990b7f3d1fb4152736155e431c96fd86294,104f0bb37ed8235a5567542988a0eef4,0x4f529990b7f3d1fb4152736155e431c96fd86294,0.4.6,[],[],[]
eThor,0x4fd997ed7c10dbd04e95d3730cd77d79513076f2,8bccc51179bd6a4072074711617d1abb,0x4fd997ed7c10dbd04e95d3730cd77d79513076f2,0.4.6,[],[],[]
eThor,0x5088c2985210925d15ea470a160fc08b352818d0,89808e226752d1bee3ff46a1dea1544a,0x5088c2985210925d15ea470a160fc08b352818d0,0.4.6,[],[],[]
eThor,0x50ae8d7c70c33d1f40b36c75fe9f560646134dd5,b0aac14023fd214c10ce8f5656731e9b,0x50ae8d7c70c33d1f40b36c75fe9f560646134dd5,0.4.6,['reentrancy'],[107],[1]
eThor,0x51dce38369b7d57d367fa1b738723a626f15b8ff,36b10d4a7e564aa6cddf03d46175c916,0x51dce38369b7d57d367fa1b738723a626f15b8ff,0.4.6,[],[],[]
eThor,0x52070b253406fc4f2bf71dbaf910f66c45828dba,213ac78de52b1d5b73222a4e647269ac,0x52070b253406fc4f2bf71dbaf910f66c45828dba,0.4.0,[],[],[]
eThor,0x5385d02f3a254ca716c144c7c333553a2e6ec931,a9cc5116934c947b30eb5e57df386e26,0x5385d02f3a254ca716c144c7c333553a2e6ec931,0.4.2,[],[],[]
eThor,0x53fdf0c63b87f2db6e2c58ab05a8a3c39d7d8d49,4baae957e144419d5f422d8c061d7d10,0x53fdf0c63b87f2db6e2c58ab05a8a3c39d7d8d49,0.4.7,[],[],[]
eThor,0x559b52b6a30ba913a7e8f85c4a6aa443a0fe66ab,cf0aad78f48c8a3a67e1e476e6ab8df7,0x559b52b6a30ba913a7e8f85c4a6aa443a0fe66ab,0.4.0,['reentrancy'],[107],[1]
eThor,0x5965c4ee0e04ab0aa480527b7c91be8deca47f9c,e59ed76338ec32c14922bf858d3dd5fc,0x5965c4ee0e04ab0aa480527b7c91be8deca47f9c,0.4.6,[],[],[]
eThor,0x5a4964bb5fdd3ce646bb6aa020704f7d4db79302,5f0839995f42647500c00172ccb218c0,0x5a4964bb5fdd3ce646bb6aa020704f7d4db79302,0.4.0,[],[],[]
eThor,0x5ae14c0101e0a40c709340592f1f1c052ef4ab92,ece94fd8c449a7175c8f4cd108c84ec8,0x5ae14c0101e0a40c709340592f1f1c052ef4ab92,0.4.6,[],[],[]
eThor,0x5bdf79f1e7431edb75537d23d3b404ef86f44316,d5150c92d22193b59dc0c83cbb979fd7,0x5bdf79f1e7431edb75537d23d3b404ef86f44316,0.4.6,[],[],[]
eThor,0x5d67888188772df8ed420e5be43820c9d98a8ef5,7292adb8d9ce813fd36e7687738e3de2,0x5d67888188772df8ed420e5be43820c9d98a8ef5,0.4.8,[],[],[]
eThor,0x5d951e9377ec3383808d842fb37182c1363ca34b,4e8ba79cce0f0e6dd028949c17072d38,0x5d951e9377ec3383808d842fb37182c1363ca34b,0.4.4,[],[],[]
eThor,0x5e3741d9faa0f62660bdecdd3ac43c97c83a9881,1ace4789a1fed6463552756539eeb658,0x5e3741d9faa0f62660bdecdd3ac43c97c83a9881,0.4.6,[],[],[]
eThor,0x5e49ec3fbd55e7b86a5a5b1a32c73aa44b42b4af,133aefc4f4e851bf0a66685b388461e0,0x5e49ec3fbd55e7b86a5a5b1a32c73aa44b42b4af,0.4.3,[],[],[]
eThor,0x5e569e1ecd56fe30dd97ee233ec1675b60fb6680,6876866d90fd59ca5fa0e6f41ffa67e7,0x5e569e1ecd56fe30dd97ee233ec1675b60fb6680,0.4.4,[],[],[]
eThor,0x5ed5b9a13af4581524ebb7a0701bc4366d002289,46d606e328e5569c4c9e027c31fe99ea,0x5ed5b9a13af4581524ebb7a0701bc4366d002289,0.4.6,[],[],[]
eThor,0x5f5d7147adb6ed31a2ca03ce3defb070a3be0ebb,920ec53e51a9724286fc749adc496cfc,0x5f5d7147adb6ed31a2ca03ce3defb070a3be0ebb,0.4.1,[],[],[]
eThor,0x600ad7b57f3e6aeee53acb8704a5ed50b60cacd6,9b1500746642e2f3c28c01e085c3130c,0x600ad7b57f3e6aeee53acb8704a5ed50b60cacd6,0.4.0,[],[],[]
eThor,0x60a76ea79ebc7264f2897ee7fe4f33f31ef25a74,189fc32c2d956ef31008eedfe9a880a0,0x60a76ea79ebc7264f2897ee7fe4f33f31ef25a74,0.4.2,[],[],[]
eThor,0x60b1bfaa999ab532df3ab804b43ed549a8636501,5013c5070384de60c0e95b1810f0c5eb,0x60b1bfaa999ab532df3ab804b43ed549a8636501,0.4.6,[],[],[]
eThor,0x60f0ee673e413e1c134d1497eeecce8ddd2fdd74,ab073164676011e7a4773e4f9dfcc8f2,0x60f0ee673e413e1c134d1497eeecce8ddd2fdd74,0.4.6,[],[],[]
eThor,0x62854fc64d74b7eb5e4d0a2910e277ffb4d3d1e3,3bfca29f0682cbe9660531f3054fa25b,0x62854fc64d74b7eb5e4d0a2910e277ffb4d3d1e3,0.4.8,[],[],[]
eThor,0x673f0dec1416803a39d50760c697fb26f4c539b0,8d7b4fa64f6cb6099fd382789095795e,0x673f0dec1416803a39d50760c697fb26f4c539b0,0.4.0,[],[],[]
eThor,0x6846b938f9be9f1eeeb9bfd853636c805f8f54d3,156fc36e6b8f1690a122490f92850a9b,0x6846b938f9be9f1eeeb9bfd853636c805f8f54d3,0.4.6,[],[],[]
eThor,0x693399aae96a88b966b05394774cfb7b880355b4,7659ad29230d62398ff513f1850a4118,0x693399aae96a88b966b05394774cfb7b880355b4,0.4.8,[],[],[]
eThor,0x69e5da6904f73dfa845648e1991ad1dcc780f874,8372aa42ea0ab6ba3902779e207fe299,0x69e5da6904f73dfa845648e1991ad1dcc780f874,0.4.6,['reentrancy'],[107],[1]
eThor,0x6adf9e666e3e85876b1ba25edb31799faad8417b,88ed40d3458369fd2b89e060275f4e99,0x6adf9e666e3e85876b1ba25edb31799faad8417b,0.4.6,[],[],[]
eThor,0x6ba4313d6b01efd3c81224a1d34794b2a0b0cf76,2c4b91cc4be3826201e30804297a6566,0x6ba4313d6b01efd3c81224a1d34794b2a0b0cf76,0.4.2,[],[],[]
eThor,0x6c5c0e2496d27f60c486faaaaa9bde58ea1dc386,7990b1772aa525c3ab47a288113924ba,0x6c5c0e2496d27f60c486faaaaa9bde58ea1dc386,0.4.8,[],[],[]
eThor,0x6d2f190e6fd3bece517cb817254e8411249656a6,4bb10d38e29a22ccaf28dc1d22caf799,0x6d2f190e6fd3bece517cb817254e8411249656a6,0.4.2,[],[],[]
eThor,0x6e01ee36b522a824609b7f7dfb5e4aa8fbb48934,c167f847e093b1b7947ca182fc7fe2d2,0x6e01ee36b522a824609b7f7dfb5e4aa8fbb48934,0.4.6,[],[],[]
eThor,0x709c7134053510fce03b464982eab6e3d89728a5,5fe73d9c557aac78b6ede1e2bb107834,0x709c7134053510fce03b464982eab6e3d89728a5,0.4.4,[],[],[]
eThor,0x70a8629c1b9a50133c5325502232bd54447beee7,d76d23c9efb7be046e070aad11980ae3,0x70a8629c1b9a50133c5325502232bd54447beee7,0.4.8,[],[],[]
eThor,0x723dff0e27cc38b80556f5e05dfdbdcb721654d7,168c5801595d4c0592a76a52a2638e0e,0x723dff0e27cc38b80556f5e05dfdbdcb721654d7,0.4.4,[],[],[]
eThor,0x72a68fb6d91ed8dc47b564e088e518c6d4a6ff44,a3e72e73faafea1b428744fcdac78d94,0x72a68fb6d91ed8dc47b564e088e518c6d4a6ff44,0.4.6,[],[],[]
eThor,0x740e6b6f0a0165e8bb3d1cdf94862bdffbded22e,2c8ab8695e13d6b8e7199c1b14c44960,0x740e6b6f0a0165e8bb3d1cdf94862bdffbded22e,0.4.6,['reentrancy'],[107],[1]
eThor,0x74aca0f1a40f7e0f3845dadf52c65060de7749af,01a8f206b8a8d4ad2fd3fd8f03f70ec5,0x74aca0f1a40f7e0f3845dadf52c65060de7749af,0.4.8,[],[],[]
eThor,0x75aa81161e07483f6ca199fef46c13eb13d190be,e21708560a41c4e69248853021afb37f,0x75aa81161e07483f6ca199fef46c13eb13d190be,0.4.6,[],[],[]
eThor,0x763465c2114e33886e1574e5994df1bb8cd5f160,781b4b91aaecaaaadc3393ec8a0860b1,0x763465c2114e33886e1574e5994df1bb8cd5f160,0.4.8,[],[],[]
eThor,0x76e580f75bf01bffbf4f44167d5822346de4f176,b0ca80c76a0d5c890088ec14a1bfda4e,0x76e580f75bf01bffbf4f44167d5822346de4f176,0.4.6,['reentrancy'],[107],[1]
